-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1989.9,Sep-89,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1989,9,10.64,10.77666667,30,-2.9,30,25,30,40.81,35.2,30,8,1.38,0,30,0,184.57,188.6,30,0.3,217
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1989.10,Oct-89,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1989,10,2.72,3.15483871,31,-16.3,31,19.6,31,27.72,33.4,31,7,14.89,37,31,15,134.89,159.4,31,0,460.2
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1989.11,Nov-89,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1989,11,-7.78,-11.20666667,30,-31,30,7.7,30,16.14,21.1,30,6,19.28,28.9,30,16,87.66,87.6,30,0,876.2
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1989.12,Dec-89,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1989,12,-15.98,-19.81612903,31,-40.9,31,3.5,31,18.2,7.6,31,2,24.73,10.5,31,13,79.83,96.3,31,0,1172.3
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1990.1,Jan-90,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1990,1,-18.74,-16.5516129,31,-39.5,31,2.5,31,15.19,17.8,31,7,22.25,26.6,31,30,100.2,76.4,31,0,1071.1
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1990.2,Feb-90,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1990,2,-14.73,-18.63571429,28,-41.7,28,4.5,28,11.59,14,28,4,16.84,23.6,28,35,124.82,145,28,0,1025.8
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1990.3,Mar-90,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1990,3,-7.85,-4.703225806,31,-19.7,31,11.2,31,14.79,7.2,31,2,17.1,9.8,31,3,183.12,185.7,31,0,703.8
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1990.4,Apr-90,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1990,4,2.55,2.226666667,30,-9.4,30,23.2,30,25.21,38.4,30,5,14.93,52,30,29,227.71,234.1,30,0,473.2
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1990.5,May-90,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1990,5,10.1,10.10322581,31,-10.8,31,27.7,31,43.31,20,31,6,2.93,9.6,31,0,269.39,316.2,31,3.4,248.2
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1990.6,Jun-90,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1990,6,15.16,16.75555556,18,-0.5,18,30.3,18,74.4,88.8,18,7,0.09,0,18,0,273.94,163.2,20.25,16.4,38.8
